Begrotingsjaar,Uitgaven (U) Verplichtingen (V) Ontvangsten (O),Begrotingsstaat,Begrotingsstaat omschrijving,Onderdeel,Omschrijving,ontwerpbegroting,vastgestelde begroting,1ste suppletoire begroting,2de suppletoire begroting,Realisatie
2015,U,XII,Infrastructuur en Milieu,20,Lucht en geluid,36450,36450,36426,32270,31867
2015,V,XII,Infrastructuur en Milieu,20,Lucht en geluid,25638,25638,35421,29315,31227
2015,O,XII,Infrastructuur en Milieu,21,Duurzaamheid,0,0,0,0,6
2015,U,XII,Infrastructuur en Milieu,21,Duurzaamheid,20493,21493,19358,18595,18530
2015,V,XII,Infrastructuur en Milieu,21,Duurzaamheid,19262,20262,20986,19868,17656
2015,O,XII,Infrastructuur en Milieu,22,Omgevingsveiligheid en milieurisico's,2719,2719,12922,11793,11607
2015,U,XII,Infrastructuur en Milieu,22,Omgevingsveiligheid en milieurisico's,43846,42846,47869,30443,25225
2015,V,XII,Infrastructuur en Milieu,22,Omgevingsveiligheid en milieurisico's,42203,41203,51155,39078,30217
2015,O,XII,Infrastructuur en Milieu,23,"Meteorologie, seismologie en aardobservatie",0,0,0,0,0
2015,U,XII,Infrastructuur en Milieu,23,"Meteorologie, seismologie en aardobservatie",39914,39914,40079,41033,41030
2015,V,XII,Infrastructuur en Milieu,23,"Meteorologie, seismologie en aardobservatie",40781,40781,40946,41900,42200
2015,O,XII,Infrastructuur en Milieu,24,Handhaving en toezicht,0,0,0,0,0
2015,U,XII,Infrastructuur en Milieu,24,Handhaving en toezicht,110047,110047,107114,119051,119051
2015,V,XII,Infrastructuur en Milieu,24,Handhaving en toezicht,110047,110047,107114,119051,119051
2015,O,XII,Infrastructuur en Milieu,25,Bijdrage BDU,0,0,0,0,0
2015,U,XII,Infrastructuur en Milieu,25,Bijdrage BDU,1782405,1782405,1873406,1879591,1878691
2015,V,XII,Infrastructuur en Milieu,25,Bijdrage BDU,1807451,1807451,1807451,1813636,884538
2015,O,XII,Infrastructuur en Milieu,26,Bijdrage investeringsfondsen,0,0,0,0,0
2015,U,XII,Infrastructuur en Milieu,26,Bijdrage investeringsfondsen,6453944,6453944,6048808,5873153,5874315
2015,V,XII,Infrastructuur en Milieu,26,Bijdrage investeringsfondsen,6453944,6453944,6048808,5873153,5874315
2015,O,XII,Infrastructuur en Milieu,97,Algemeen departement,3373,3373,2273,2511,3646
2015,U,XII,Infrastructuur en Milieu,97,Algemeen departement,45445,45445,46804,50636,50901
2015,V,XII,Infrastructuur en Milieu,97,Algemeen departement,45168,45168,48957,54714,50181
2015,O,XII,Infrastructuur en Milieu,98,Apparaatsuitgaven Kerndepartement,2434,2434,13425,35448,37258
2015,U,XII,Infrastructuur en Milieu,98,Apparaatsuitgaven Kerndepartement,300273,300273,328596,329255,326186
2015,V,XII,Infrastructuur en Milieu,98,Apparaatsuitgaven Kerndepartement,296110,296110,321287,329057,325007
2015,O,XII,Infrastructuur en Milieu,99,Nominaal en onvoorzien,0,0,1388,0,0
2015,U,XII,Infrastructuur en Milieu,99,Nominaal en onvoorzien,8593,8593,64086,0,0
2015,V,XII,Infrastructuur en Milieu,99,Nominaal en onvoorzien,8593,8593,64086,0,0
2015,O,XIII,Economische Zaken,11,Goed functionerende economie en markten,52265,52265,37165,27068,52224
2015,U,XIII,Economische Zaken,11,Goed functionerende economie en markten,192483,192483,197829,201891,200072
2015,V,XIII,Economische Zaken,11,Goed functionerende economie en markten,192396,192396,198132,201372,197904
2015,O,XIII,Economische Zaken,12,Een sterk innovatievermogen,61601,42013,44013,44013,51891
2015,U,XIII,Economische Zaken,12,Een sterk innovatievermogen,695025,569897,572888,533330,534926
2015,V,XIII,Economische Zaken,12,Een sterk innovatievermogen,618986,488699,589916,636201,638508
2015,O,XIII,Economische Zaken,13,Een excellent ondernemingsklimaat,78041,78041,78831,79870,63493
2015,U,XIII,Economische Zaken,13,Een excellent ondernemingsklimaat,306921,306921,301554,309982,294859
2015,V,XIII,Economische Zaken,13,Een excellent ondernemingsklimaat,1798832,1798832,2467880,2472249,928330
2015,O,XIII,Economische Zaken,14,Een doelmatige en duurzame energievoorziening,9535411,9535411,8255411,7174703,6851765
2015,U,XIII,Economische Zaken,14,Een doelmatige en duurzame energievoorziening,1619026,1619026,1654708,1585207,1557919
2015,V,XIII,Economische Zaken,14,Een doelmatige en duurzame energievoorziening,3960853,3960853,3970173,5871079,6494697
2015,O,XIII,Economische Zaken,16,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",313058,313058,343145,118629,123539
2015,U,XIII,Economische Zaken,16,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",585628,585628,621737,654145,667686
2015,V,XIII,Economische Zaken,16,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",658062,658062,704139,736497,623541
2015,O,XIII,Economische Zaken,17,Groen onderwijs van hoge kwaliteit,75,75,75,75,243
2015,U,XIII,Economische Zaken,17,Groen onderwijs van hoge kwaliteit,829465,839465,843786,853752,843384
2015,V,XIII,Economische Zaken,17,Groen onderwijs van hoge kwaliteit,881348,891348,895419,909121,827516
2015,O,XIII,Economische Zaken,18,"Natuur, regio en ruimte",96707,96707,121907,129756,126077
2015,U,XIII,Economische Zaken,18,"Natuur, regio en ruimte",293151,293151,259805,262800,255582
2015,V,XIII,Economische Zaken,18,"Natuur, regio en ruimte",200392,200392,167046,184092,184073
2015,O,XIII,Economische Zaken,19,Toekomstfonds,0,21188,65188,31188,49428
2015,U,XIII,Economische Zaken,19,Toekomstfonds,0,176728,333790,237770,78451
2015,V,XIII,Economische Zaken,19,Toekomstfonds,0,181887,338476,336279,194439
2015,O,XIII,Economische Zaken,40,Apparaat,31299,31299,35694,46184,42425
2015,U,XIII,Economische Zaken,40,Apparaat,349016,349016,386713,389359,374245
2015,V,XIII,Economische Zaken,40,Apparaat,348836,348836,386533,389359,374245
2015,O,XIII,Economische Zaken,41,Nominaal en onvoorzien,0,0,0,0,0
2015,U,XIII,Economische Zaken,41,Nominaal en onvoorzien,0,0,10184,0,0
2015,V,XIII,Economische Zaken,41,Nominaal en onvoorzien,0,0,10184,0,0
2015,O,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,33748,33748,33748,24000,22203
2015,U,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,17525,17150,17271,17810,17487
2015,V,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,17447,17072,16893,17432,15444
2015,O,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Toeslagenwet en Sociale werkvoorziening",500,500,26500,62203,62676
2015,U,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Toeslagenwet en Sociale werkvoorziening",6529723,6529723,6503955,6516916,6506062
2015,V,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Toeslagenwet en Sociale werkvoorziening",6457735,6457735,6552652,6578616,913002
2015,O,XV,Sociale Zaken en Werkgelegenheid,3,Arbeidsongeschiktheid,0,0,0,0,0
2015,U,XV,Sociale Zaken en Werkgelegenheid,3,Arbeidsongeschiktheid,604,604,604,1110,703
2015,V,XV,Sociale Zaken en Werkgelegenheid,3,Arbeidsongeschiktheid,604,604,604,1110,703
2015,O,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,0,0,0,34069,34069
2015,U,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,3113430,3113430,3053230,3112458,3112006
2015,V,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,3113430,3113430,3053230,3112458,3112006
2015,O,XV,Sociale Zaken en Werkgelegenheid,5,Werkloosheid,0,0,0,2961,2961
2015,U,XV,Sociale Zaken en Werkgelegenheid,5,Werkloosheid,41859,41859,44771,42555,42028
2015,V,XV,Sociale Zaken en Werkgelegenheid,5,Werkloosheid,41859,41859,44771,42555,42028
2015,O,XV,Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,0,0,0,0,0
2015,U,XV,Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,6743,6743,6743,7483,7581
2015,V,XV,Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,6743,6743,6743,7483,7581
2015,O,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,1408866,1408866,1506779,1544121,1539131
2015,U,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,2408446,2408446,2168644,2150269,2120773
2015,V,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,2408446,2408446,2168644,2149111,2118056
2015,O,XV,Sociale Zaken en Werkgelegenheid,8,Oudedagsvoorziening,0,0,0,621,621
2015,U,XV,Sociale Zaken en Werkgelegenheid,8,Oudedagsvoorziening,31890,31890,108245,103057,102168
2015,V,XV,Sociale Zaken en Werkgelegenheid,8,Oudedagsvoorziening,31890,31890,108245,103057,102168
2015,O,XV,Sociale Zaken en Werkgelegenheid,9,Nabestaanden,0,0,0,0,0
2015,U,XV,Sociale Zaken en Werkgelegenheid,9,Nabestaanden,829,829,829,1055,1110
2015,V,XV,Sociale Zaken en Werkgelegenheid,9,Nabestaanden,829,829,829,1055,1110
2015,O,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,237589,237589,237259,224424,217589
2015,U,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,5389722,5389722,5379156,5301879,5310186
2015,V,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,5389722,5389722,5379156,5301879,5310186
2015,O,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,0,0,10000,10143,10144
2015,U,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,462130,462130,464617,439730,438181
2015,V,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,462130,462130,464617,439730,438181
2015,O,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,0,0,0,0,0
2015,U,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,13952163,13952163,13207553,13207337,13207236
2015,V,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,13952163,13952163,13207553,13207337,13207236
2015,O,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,1000,1000,1000,3214,4357
2015,U,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,123166,123166,148389,149795,145465
2015,V,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,123166,123166,148389,150795,148410
2015,O,XV,Sociale Zaken en Werkgelegenheid,96,Apparaat,3573,3573,3073,4773,4569
2015,U,XV,Sociale Zaken en Werkgelegenheid,96,Apparaat,277741,278491,290056,298371,291218
2015,V,XV,Sociale Zaken en Werkgelegenheid,96,Apparaat,277741,278491,290056,299086,288815
2015,O,XV,Sociale Zaken en Werkgelegenheid,97,Aflopende regelingen,0,0,0,199,199
2015,U,XV,Sociale Zaken en Werkgelegenheid,97,Aflopende regelingen,0,0,0,0,0
2015,V,XV,Sociale Zaken en Werkgelegenheid,97,Aflopende regelingen,0,0,0,0,-121
2015,O,XV,Sociale Zaken en Werkgelegenheid,98,Algemeen,0,0,0,984,438
2015,U,XV,Sociale Zaken en Werkgelegenheid,98,Algemeen,46326,46326,40037,31482,27550
2015,V,XV,Sociale Zaken en Werkgelegenheid,98,Algemeen,46404,46404,39830,33122,23605
2015,O,XV,Sociale Zaken en Werkgelegenheid,99,Nominaal en onvoorzien,0,0,0,0,0
2015,U,XV,Sociale Zaken en Werkgelegenheid,99,Nominaal en onvoorzien,19383,19008,31505,0,0
2015,V,XV,Sociale Zaken en Werkgelegenheid,99,Nominaal en onvoorzien,19383,19008,31505,0,0
2015,O,XVI,"Volksgezondheid, Welzijn en Sport",1,Volksgezondheid,11003,11003,11003,12003,21221
2015,U,XVI,"Volksgezondheid, Welzijn en Sport",1,Volksgezondheid,642082,642082,593593,584543,591257
2015,V,XVI,"Volksgezondheid, Welzijn en Sport",1,Volksgezondheid,637324,637324,488603,617396,625302
2015,O,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,45853,45853,60853,88904,98455
2015,U,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,4660890,4660890,4556325,4620492,4614648
2015,V,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,4601620,4601620,4585431,8709516,8697819
2015,O,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,3441,3441,3441,4852,2755
2015,U,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,3578197,3578197,3630131,3619216,3604436
2015,V,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,3578197,3578197,3632321,6987106,7052568
2015,O,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,4858,4858,4858,32400,36609
2015,U,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,779740,779740,885834,882759,873244
2015,V,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,757515,757515,841562,996737,1146830
2015,O,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,4508,4508,4508,4508,11647
2015,U,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,209109,209109,219617,129568,110430
2015,V,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,209109,209109,219585,129536,117034
2015,O,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,1740,1740,740,740,274
2015,U,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,126606,126606,120591,74649,73079
2015,V,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,88753,88753,95848,64411,63971
2015,O,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,901,901,901,901,3765
2015,U,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,309002,309002,305073,323038,301646
2015,V,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,309002,309002,305073,323038,574550
2015,O,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,0,0,0,0,800656
2015,U,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,4068504,4068504,4147149,4149561,4825515
2015,V,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,4068504,4068504,4147149,4149561,4825515
2015,O,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,0,0,0,0,0
2015,U,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,28144,28144,27119,34102,33736
2015,V,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,28144,28144,27119,34102,31095
2015,O,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,5354,5354,21185,29138,35866
2015,U,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,230232,230232,296785,309390,300731
2015,V,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,230232,230232,296770,309428,299399
2015,O,XVI,"Volksgezondheid, Welzijn en Sport",11,Nominaal en Onvoorzien,5000,5000,5400,0,0
2015,U,XVI,"Volksgezondheid, Welzijn en Sport",11,Nominaal en Onvoorzien,-46640,-46640,-43432,858,0
2015,V,XVI,"Volksgezondheid, Welzijn en Sport",11,Nominaal en Onvoorzien,-46645,-46645,-43437,853,0
2015,O,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,41,Duurzame handel en investeringen,7267,7267,7267,12267,11052
2015,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,41,Duurzame handel en investeringen,514497,515497,513825,396272,390662
2015,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,41,Duurzame handel en investeringen,320663,321663,323239,684994,631834
2015,O,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,42,"Duurzame ontwikkeling, voedselzekerheid en water",0,0,0,0,0
2015,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,42,"Duurzame ontwikkeling, voedselzekerheid en water",564053,561053,561867,534168,525705
2015,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,42,"Duurzame ontwikkeling, voedselzekerheid en water",445237,442237,722755,559972,615198
2015,O,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,43,Sociale vooruitgang,0,0,0,0,0
2015,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,43,Sociale vooruitgang,943934,941934,941677,914625,904810
2015,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,43,Sociale vooruitgang,1589610,1587610,1611980,1382916,1470001
2015,O,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,44,Vrede en veiligheid voor ontwikkeling,0,0,0,0,0
2015,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,44,Vrede en veiligheid voor ontwikkeling,394571,398571,598571,694032,736387
2015,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,44,Vrede en veiligheid voor ontwikkeling,366379,370379,549121,714087,747279
2015,O,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,45,Versterkte kaders voor ontwikkeling,79542,79542,79792,80536,92497
2015,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,45,Versterkte kaders voor ontwikkeling,58110,58110,97728,244210,345100
2015,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,45,Versterkte kaders voor ontwikkeling,21217,21217,30246,137790,650067
2015,O,XVIII,Wonen en Rijksdienst,11,Woningmarkt,501116,501116,446072,836620,810381
2015,U,XVIII,Wonen en Rijksdienst,11,Woningmarkt,3335413,3335413,3473651,3972231,3965674
2015,V,XVIII,Wonen en Rijksdienst,11,Woningmarkt,3377405,3377405,3515643,4002316,3959739
2015,O,XVIII,Wonen en Rijksdienst,12,Woonomgeving en bouw,91,91,91,91,116
2015,U,XVIII,Wonen en Rijksdienst,12,Woonomgeving en bouw,101623,101623,175299,143940,49839
2015,V,XVIII,Wonen en Rijksdienst,12,Woonomgeving en bouw,249123,249123,322799,141440,34918
2015,O,XVIII,Wonen en Rijksdienst,13,Kwaliteit Rijksdienst,0,0,297,1286,1334
2015,U,XVIII,Wonen en Rijksdienst,13,Kwaliteit Rijksdienst,18333,18333,23713,29963,29318
2015,V,XVIII,Wonen en Rijksdienst,13,Kwaliteit Rijksdienst,18333,18333,23713,29963,28862
2015,O,XVIII,Wonen en Rijksdienst,16,Uitvoering rijksvastgoedbeleid,120241,120241,155894,151394,161904
2015,U,XVIII,Wonen en Rijksdienst,16,Uitvoering rijksvastgoedbeleid,147690,147690,212887,216416,220862
2015,V,XVIII,Wonen en Rijksdienst,16,Uitvoering rijksvastgoedbeleid,147690,147690,212887,216416,221781
2016,O,A,Infrastructuurfonds,12,Hoofdwegennet,55525,,,,
2016,U,A,Infrastructuurfonds,12,Hoofdwegennet,2011120,,,,
2016,V,A,Infrastructuurfonds,12,Hoofdwegennet,2917637,,,,
2016,O,A,Infrastructuurfonds,13,Spoorwegen,299796,,,,
2016,U,A,Infrastructuurfonds,13,Spoorwegen,2447262,,,,
2016,V,A,Infrastructuurfonds,13,Spoorwegen,2244286,,,,
2016,O,A,Infrastructuurfonds,14,"Regionaal, lokale infra",0,,,,
2016,U,A,Infrastructuurfonds,14,"Regionaal, lokale infra",278714,,,,
2016,V,A,Infrastructuurfonds,14,"Regionaal, lokale infra",182873,,,,
2016,O,A,Infrastructuurfonds,15,Hoofdvaarwegennet,32620,,,,
2016,U,A,Infrastructuurfonds,15,Hoofdvaarwegennet,854411,,,,
2016,V,A,Infrastructuurfonds,15,Hoofdvaarwegennet,1131208,,,,
2016,O,A,Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,40441,,,,
2016,U,A,Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,98963,,,,
2016,V,A,Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,185987,,,,
2016,O,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,0,,,,
2016,U,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,93481,,,,
2016,V,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,132798,,,,
2016,O,A,Infrastructuurfonds,19,Bijdrage andere begrotingen Rijk,5355569,,,,
2016,U,A,Infrastructuurfonds,19,Bijdrage andere begrotingen Rijk,0,,,,
2016,V,A,Infrastructuurfonds,19,Bijdrage andere begrotingen Rijk,0,,,,
2016,O,B,Gemeentefonds,1,Gemeentefonds,26631140,,,,
2016,U,B,Gemeentefonds,1,Gemeentefonds,26631140,,,,
2016,V,B,Gemeentefonds,1,Gemeentefonds,26631140,,,,
2016,O,C,Provinciefonds,1,Provinciefonds,0,,,,
2016,U,C,Provinciefonds,1,Provinciefonds,2160334,,,,
2016,V,C,Provinciefonds,1,Provinciefonds,2160334,,,,
2016,O,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,30620,,,,
2016,U,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,30620,,,,
2016,V,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,30620,,,,
2016,O,H,BES-fonds,1,BES-fonds,0,,,,
2016,U,H,BES-fonds,1,BES-fonds,33409,,,,
2016,V,H,BES-fonds,1,BES-fonds,33409,,,,
2016,O,I,De Koning,1,Uitkering leden Koninklijk Huis,0,,,,
2016,U,I,De Koning,1,Uitkering leden Koninklijk Huis,40584,,,,
2016,V,I,De Koning,1,Uitkering leden Koninklijk Huis,7804,,,,
2016,O,I,De Koning,2,Functionele uitgaven van de Koning,0,,,,
2016,U,I,De Koning,2,Functionele uitgaven van de Koning,27076,,,,
2016,V,I,De Koning,2,Functionele uitgaven van de Koning,27076,,,,
2016,O,I,De Koning,3,Doorbelaste uitgaven van andere begrotingen,0,,,,
2016,U,I,De Koning,3,Doorbelaste uitgaven van andere begrotingen,5704,,,,
2016,V,I,De Koning,3,Doorbelaste uitgaven van andere begrotingen,5704,,,,
2016,O,IIA,De Staten Generaal,1,Wetgeving en controle Eerste Kamer,79,,,,
2016,U,IIA,De Staten Generaal,1,Wetgeving en controle Eerste Kamer,13061,,,,
2016,V,IIA,De Staten Generaal,1,Wetgeving en controle Eerste Kamer,13061,,,,
2016,O,IIA,De Staten Generaal,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,86,,,,
2016,U,IIA,De Staten Generaal,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,29396,,,,
2016,V,IIA,De Staten Generaal,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,29396,,,,
2016,O,IIA,De Staten Generaal,3,Wetgeving en controle Tweede Kamer,4966,,,,
2016,U,IIA,De Staten Generaal,3,Wetgeving en controle Tweede Kamer,97421,,,,
2016,V,IIA,De Staten Generaal,3,Wetgeving en controle Tweede Kamer,97421,,,,
2016,O,IIA,De Staten Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,23,,,,
2016,U,IIA,De Staten Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,1482,,,,
2016,V,IIA,De Staten Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,1482,,,,
